WATER QUALITY DATA 2012 | CPCB ENVIS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WATER QUALITY OF RIVER BEAS - 2012,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
1406,"WELL AROUND UDAIPUR (TUBEWELL), TRIPURA",TRIPURA,25.5,28,26.4,7.74,7.98,7.9,334,360,348,0,0.8,0.4,0,0.08,0,,,,,,,,,
1730,"KUNJBAN, AGARTALA, TRIPURA",TRIPURA,26,27,26.7,7.3,7.76,7.6,182,193,189,,,,0.22,0.24,0.23,,,,,,,,,
1731,"LANKAMURA, TRIPURA",TRIPURA,26,28.5,27.3,7.68,7.94,7.8,82,94,89,,,,,,,,,,,,,,,
1732,"A.D.NAGAR, AGARTALA, TRIPURA",TRIPURA,26.5,27.5,27.2,7.56,7.74,7.6,108,120,114,,,,,,,,,,,,,,,
1733,"SHIBNAGAR, AGARTALA, TRIPURA",TRIPURA,27,27.5,27.2,7.72,7.85,7.8,182,196,188,,,,,,,,,,,,,,,
1734,"GANDHIGRAM, AGARTALA, TRIPURA",TRIPURA,26,27.5,26.8,7.42,7.62,7.5,162,178,170,,,,,,,,,,,,,,,
1634,"POLICE BAZAR, SHILLONG, MEGHALAYA",MEGHALAYA,18,18,18,6,6,6,175,215,195,2.4,2.8,3,4.04,6.3,5,38,63,51,50,94,72,0.1,0.1,0.1
1635,"MAWLAI, SHILLONG,  MEGHALAYA",MEGHALAYA,19,19,19,5,5,5,220,255,238,4,4.4,4,10.2,16.4,13,49,70,60,70,110,90,0.1,0.1,0.1
1636,"INDUSTRIAL ESTATE, BYRNIHAT, MEGHALAYA",MEGHALAYA,24,25.5,24.8,6,6.5,6.3,175,260,218,1,1.4,1,1.1,4.5,3,23,36,30,4.3,35,20,0.02,0.1,0.06
1637,"SOHRA CHERRAPUNJEE, MEGHALAYA",MEGHALAYA,18,18,18,6.5,6.5,6.5,75,92,84,0.22,0.3,0,3.5,3.9,4,17,23,20,21,31,26,0.03,0.03,0.03
1638,"SHANGPUNG, MEGHALAYA",MEGHALAYA,17,19,18,5.1,6.5,5.8,115,125,120,0.8,1,1,5.6,7.2,6,11,14,13,20,23,22,0.1,0.1,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
GROUND WATER QUALITY IN CHATTISSGARH AND MADHYA PRADESH - 2012,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),FLUORIDE,,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,< 1.0 mg/l,,,,,,,,,,,,,,,,,
1620,"AT RAIPUR REGION, CHHATISSGARH",CHATTISSGARH,25,32,29,7.25,7.96,7.7,480,786,663,,,,1.1,1.4,1.3,,,,4,11,8,0.1,0.2,0.13
1621,"AT RAIPUR REGION,CHHATISSGARH",CHATTISSGARH,25,31,28.5,7.65,7.86,7.8,496,943,796,,,,1.3,2.5,1.9,,,,6,27,12.8,0.2,0.5,0.35
1622,AT BILASPUR REGION,CHATTISSGARH,31,31,31,7.5,7.5,7.5,789,1789,1289,,,,1.96,3.88,2.9,,,,,,,0.09,0.51,0.3
1617,"OPEN WELL/TUBE WELL INDL AREA MANDIDEEP, RAISEN",MADHYA PRADESH,38,38,38,8.2,8.2,8.2,340,340,340,1.7,1.7,1.7,1,1,1,,,,33,33,33,,,
1618,"GW SAMPLING AT TWO POINTS IN INDUSTRIAL AREA MALANPUR, M.P",MADHYA PRADESH,,,,7.4,7.6,7.5,821,821,821,3.6,3.6,3.6,0.9,0.9,0.9,,,,,,,,,
1619,GROUND WATER SAMPLING AT TWO POINTS IN INDL AREA MALANPUR,MADHYA PRADESH,,,,7.26,7.3,7.3,818,818,818,3.4,3.4,3.4,0.93,0.93,0.93,,,,,,,,,
2143,"KATHODA, JABALPUR",MADHYA PRADESH,28,28,28,7.3,7.3,7.3,475,475,475,1.2,1.2,1.2,0.2,0.2,0.2,,,,4,4,4,0.05,0.05,0.05
2144,"MADAI GRAM, JABALPUR",MADHYA PRADESH,32,32,32,7.8,7.8,7.8,918,918,918,1,1,1,,,,,,,7,7,7,0.3,0.3,0.3
2145,"MEHATWAS, NAGDA",MADHYA PRADESH,28,29,28.5,7.76,7.8,7.8,1850,2514,2182,1,2.5,1.75,4.1,4.1,4.1,,,,,,,,,
2146,"BHAGATPURI VILLAGE, NAGDA",MADHYA PRADESH,27,29,28,7.2,7.5,7.4,1300,1340,1320,0.8,3,2,7,9.98,8.5,,,,,,,,,
2148,"DOSIGAON, RATLAM",MADHYA PRADESH,26,26,26,7.4,7.8,7.6,1860,2210,2035,2,6,4,1.01,1.4,1.2,,,,,,,,,
2149,"CULVERT ON A.B. ROAD, MAKSI",MADHYA PRADESH,25,25,25,7,8,7.5,941,1100,1021,1.2,1.2,1.2,1.67,10.87,6.3,,,,,,,,,
2153,IBRAHIMGANJ NEAR BUS STAND,MADHYA PRADESH,36,36,36,7.8,7.8,7.8,510,510,510,1.3,1.3,1.3,1.64,1.964,1.8,,,,50,50,50,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
GROUND WATER QUALITY IN HIMACHAL PRADESH AND CHANDIGARH- 2012,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),FLUORIDE,,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,< 1.0 mg/l,,,,,,,,,,,,,,,,,
1555,"AT KALA AMB, H.P",HIMACHAL PRADESH,25,26,25.5,7.3,7.6,7.5,369,445,407,1,1.4,1.2,0.24,1.27,0.76,4,8,6,9,11,10,0.03,0.05,0.04
1556,"AT PAONTA SAHIB, H.P",HIMACHAL PRADESH,24,26,25,7.28,7.48,7.4,541,649,595,1.4,1.6,1.5,0.26,1.18,0.72,5,7,6,9,12,11,0.02,0.04,0.03
1557,"AT PARWANOO, H.P",HIMACHAL PRADESH,21,24,22.5,7.23,8.34,7.8,365,455,410,0.2,0.5,0.35,0.03,0.096,0.06,,,,2,2,2,0.041,0.061,0.05
1558,"AT BADDI,  H.P",HIMACHAL PRADESH,23,26,24.5,7.5,8.3,7.9,291,709,500,0.2,1,0.6,0.18,1.79,0.98,,,,10,10,10,0.142,0.158,0.15
1559,"AT BAROTIWALA, H.P",HIMACHAL PRADESH,22,27,24.5,7.58,7.96,7.8,329,408,369,0.2,4,2.1,0.14,2.33,1.24,8,8,8,32,32,32,0.136,0.142,0.14
1560,"AT NALAGARH, H.P",HIMACHAL PRADESH,23,27,25,7.51,8.27,7.9,906,1145,1026,0.3,0.5,0.4,0.19,0.26,0.22,,,,2,2,2,0.164,0.182,0.17
1561,"AT DAMTAL, H.P",HIMACHAL PRADESH,18,25.4,21.7,7.52,7.59,7.6,680,701,691,0.6,1,0.8,5.22,5.22,5.22,7,7,7,33,33,33,0.18,0.18,0.18
1562,"AT UNA, H.P",HIMACHAL PRADESH,15,25,20,7.4,7.85,7.6,428,630,529,0,0.5,0.25,1.71,3.33,2.52,4,4,4,26,26,26,0.74,0.74,0.74
1872,SHIMLA D/S OF MSW DUMPING SITE,HIMACHAL PRADESH,10.4,14.1,12,6.62,7.86,7.2,232,758,512,2.5,45,23.75,,,,6,128,49,27,390,120,0.051,3.54,0.46
1873,DHARAMSHALA KANGRA D/S OF MSW DUMPING SITE,HIMACHAL PRADESH,18,20,19,5.85,6.04,5.9,269,293,281,0.7,0.9,0.8,0.02,0.613,0.31,4,4,4,17,17,17,0.5,0.5,0.5
1874,SOLAN-D/S OF MSW DUMPING SITE,HIMACHAL PRADESH,12,24,20,7.27,8.5,8,369,580,510,0.1,2,1.05,4.46,4.79,4.63,2,108,25,12,340,69,0.016,2.16,0.28
1875,MANDI-D/S OF MSW DUMPING SITE,HIMACHAL PRADESH,18,18,18,7.65,7.65,7.7,257,257,257,4.8,4.8,4.8,0,2.33,1.17,920,920,920,2400,2400,2400,0.373,0.373,0.37
1876,PARWANOO INDUSTRIAL AREA,HIMACHAL PRADESH,21,25,23,6.68,8.32,7.5,553,763,658,0.3,0.5,0.4,0.22,0.22,0.22,,,,6,10,8,0.106,0.136,0.12
1877,BADDI INDUSTRIAL AREA,HIMACHAL PRADESH,23,26,24.5,7.13,8.23,7.7,345,398,372,0.2,1,0.6,0.08,1.96,1.02,2,2,2,28,28,28,0.186,0.196,0.19
1878,BAROTIWALA INDUSTRIAL AREA,HIMACHAL PRADESH,22.5,27,25,7.4,7.63,7.5,360,513,437,0.2,0.5,0.35,0.22,2.75,1.49,15,15,15,50,50,50,0.062,0.068,0.07
1879,NALAGARH INDUSTRIAL AREA,HIMACHAL PRADESH,22,28,25,6.6,7.68,7.1,888,1314,1101,0.2,0.5,0.35,0.1,2.43,1.26,,,,15,15,15,0.139,0.142,0.14
1880,KALA AMB INDUSTRIAL AREA,HIMACHAL PRADESH,26,26,26,7.09,7.36,7.2,371,485,428,1,1.2,1.1,0.13,5.2,2.67,5,8,7,9,10,10,0.02,0.05,0.04
1881,PAONTA SAHIB INDUSTRIAL AREA,HIMACHAL PRADESH,23,25,24,7.22,8.04,7.6,409,671,540,1.2,1.2,1.2,0.2,1.07,0.64,4,7,6,9,11,10,0.05,0.07,0.06
1882,MEHATPUR INDUSTRIAL AREA,HIMACHAL PRADESH,15,24,19.5,7.68,7.71,7.7,573,870,722,0.5,0.5,0.5,0.28,1.41,0.85,5,11,8,18,21,20,0.52,0.52,0.52
1883,UNA INDUSTRIAL AREA,HIMACHAL PRADESH,14,25,19.5,7.46,7.75,7.6,516,794,655,0.5,0.6,0.55,4.86,5.71,5.29,9,9,9,43,43,43,0.3,0.3,0.3
2628,HAND PUMP AT SHAMSHI,HIMACHAL PRADESH,10,16,13,7.29,8.21,7.8,301,568,435,,,,,,,,,,,,,0.202,0.336,0.27
2629,HAND PUMP AT MANDI TOWN,HIMACHAL PRADESH,20.5,21,21,7.47,7.78,7.6,591,703,647,,,,0.56,2.354,1.46,,,,,,,0.027,0.097,0.06
2630,HAND PUMP AT HAMIRPUR TOWN,HIMACHAL PRADESH,15,15,15,7,7.04,7,7.36,1300,654,0.4,0.5,0.45,0.2,3.135,1.67,4,5,5,17,22,20,0.48,0.48,0.48
2631,HAND PUMP AT NADAUN TOWN,HIMACHAL PRADESH,13,13,13,6.65,6.78,6.7,527,811,669,0.5,0.5,0.5,6.05,6.11,6.08,2,2,2,7,10,8.5,0.32,0.32,0.32
2632,HAND PUMP AT BILASPUR TOWN,HIMACHAL PRADESH,22,23,22.5,7.42,7.79,7.6,714,987,851,,,,2.55,6.18,4.37,,,,,,,0.241,0.268,0.25
2633,HAND PUMP AT RECONGPEO,HIMACHAL PRADESH,9,9,9,8.85,8.85,8.9,244,244,244,0,0,0,4.93,8.253,6.59,,,,,,,0.236,0.236,0.24
2634,HAND PUMP AT SHIMLA,HIMACHAL PRADESH,10,10.6,10.3,7.89,7.98,7.9,245,250,248,0.2,0.5,0.35,0.03,0.025,0.03,6,6,6,2,26,14,0.122,0.138,0.13
2635,HAND PUMP AT RAMPUR,HIMACHAL PRADESH,10,10,10,7.88,8.46,8.2,248,502,375,0,0.2,0.1,0.07,0.18,0.13,,,,,,,0.082,0.146,0.11
2636,HAND PUMP AT KANGRA TEMPLE,HIMACHAL PRADESH,20,21,20.5,6.32,7.01,6.7,559,695,627,0.6,1.1,0.85,0,0.094,0.05,4,4,4,27,27,27,0.23,0.23,0.23
2637,HAND PUMP AT JWALAJI TEMPLE,HIMACHAL PRADESH,21,24,22.5,7.21,8.6,7.9,133,1350,742,0.5,0.6,0.55,0.05,2.02,1.04,7,7,7,17,17,17,0.06,0.06,0.06
2638,HAND PUMP AT CHINTPURNI TEMPLE/ TOWN,HIMACHAL PRADESH,20,22,21,7.62,8.02,7.8,416,552,484,0.2,0.5,0.35,1.4,5.64,3.52,8,8,8,21,21,21,0.09,0.09,0.09
2639,HAND PUMP AT CHAMUNDA DEVI TEMPLE/ TOWN,HIMACHAL PRADESH,21,22,21.5,6.78,8.22,7.5,80,133,107,0.8,1,0.9,2.82,3.98,3.4,7,7,7,17,17,17,0.71,0.71,0.71
2640,HAND PUMP AT SANSARPUR TERRACE IA,HIMACHAL PRADESH,24.6,26,25.3,7.26,7.84,7.6,353,424,389,0.3,1,0.65,0.32,0.85,0.59,9,9,9,21,21,21,0.21,0.21,0.21
2641,HAND PUMP AT CHAMBA TOWN,HIMACHAL PRADESH,15,15,15,7.2,7.48,7.3,668,691,680,0.2,0.8,0.5,1.25,1.43,1.34,4,4,4,9,9,9,,,
2642,HAND PUMP AT DALHOUSIE TOWN,HIMACHAL PRADESH,14,16,15,6.41,6.85,6.6,222,229,226,0.4,0.9,0.65,0.06,0.25,0.16,4,4,4,9,9,9,,,
2643,HAND PUMP AT SOLAN,HIMACHAL PRADESH,21,24.5,22.8,7.09,7.83,7.5,393,438,416,0.1,1,0.55,2.71,3.18,2.95,11,84,48,27,210,119,0.073,0.081,0.077
2644,HAND PUMP AT PARWANOO IA,HIMACHAL PRADESH,24,24,24,7.21,7.21,7.2,507,507,507,0.2,0.2,0.2,0.05,0.18,0.12,,,,2,2,2,0.11,0.11,0.11
2645,HAND PUMP AT NAHAN,HIMACHAL PRADESH,22,25,23.5,7.11,7.18,7.1,686,1050,868,1,1.2,1.1,0.03,0.029,0.03,6,9,8,10,13,12,0.03,0.06,0.045
2646,HAND PUMP AT KALA AMB,HIMACHAL PRADESH,26,26,26,6.77,7.31,7,957,1860,1409,1,1.2,1.1,0.3,3.27,1.79,5,7,6,10,12,11,0.03,0.04,0.035
2647,HAND PUMP AT TAHLIWAL IA,HIMACHAL PRADESH,14,26,20,6.87,7.22,7,696,1080,888,0.5,0.6,0.55,0.29,1.75,1.02,7,7,7,2,18,10,0.21,0.21,0.21
2039,SECTOR  15,CHANDIGARH,26,26,26,7,7,7,869,869,869,0.4,0.4,0,0.22,1.02,0.62,,,,,,,,,
2042,SECTOR 47,CHANDIGARH,26,26,26,7.4,7.4,7.4,741,741,741,0.6,0.6,1,7.77,7.77,7.77,,,,,,,,,
2043,PALSORA VILLAGE,CHANDIGARH,26,26,26,7.2,7.2,7.2,870,870,870,1,1,1,0.38,0.38,0.38,,,,,,,,,
2044,DHANAS VILLAGE,CHANDIGARH,26,26,26,6.9,6.9,6.9,987,987,987,0.6,0.6,1,2.83,2.83,2.83,,,,,,,,,
2045,DADU MAJRA,CHANDIGARH,26,26,26,7.3,7.3,7.3,673,673,673,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
GROUND WATER QUALITY IN JAMMU & KASHMIR - 2012,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),FLUORIDE,,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,< 1.0 mg/l,,,,,,,,,,,,,,,,,
2759,"DUGWELL AT GAGHWAL(KATHUA DISTT),J&K",JAMMU & KASHMIR,27,27,27,6.24,6.24,6.2,458,458,458,2.3,2.3,2,0.33,1.49,0.91,,,,,,,,,
2760,"MALADHAR TALAB(POND)HATLI (KATHUA),J&K",JAMMU & KASHMIR,26,26,26,6.64,6.64,6.6,236,236,236,158,158,158,,,,,,,,,,,,
2761,"TUBE WELL KATHUA SICOP INDUSTRIAL AREA KATHUA,J&K",JAMMU & KASHMIR,26,26,26,6.1,6.1,6.1,106,106,106,,,,0.06,0.057,0.057,,,,,,,,,
2762,"R.S. PURA TEHSIL, JAMMU,J&K",JAMMU & KASHMIR,16.2,16.2,16.2,9.4,9.4,9.4,2000,2000,2000,68,68,68,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
GROUND WATER QUALITY  IN KERALA - 2012,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),FLUORIDE,,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,< 1.0 mg/l,,,,,,,,,,,,,,,,,
19,"WELL AT ELOOR, KERALA",KERALA,24,28,26.1,5.7,7.5,6.3,120,245,174,0.2,1.4,0.8,0.3,4.5,2.4,2,1100,236,22,3500,779,0.06,0.06,0.06
22,"WELL AT CHUNGAPALLY, KERALA",KERALA,25,25,25,6.5,6.7,6.6,100,110,105,0.3,0.5,0.4,0.16,1.88,1.02,2,2,2,4,40,22,0.18,0.18,0.18
35,"WELL AT PUNALUR, KERALA",KERALA,26.4,26.8,26.6,5,5.8,5.4,329,344,337,0.4,0.6,0.5,4.5,6.1,5.3,170,400,285,300,700,500,,,
1581,"PAPPANAMKODE,THIRUVANANTHAPURAM",KERALA,26.5,26.5,26.5,4.5,5.6,5.1,52,260,156,0.5,0.8,0.65,1.64,1.82,1.73,80,80,80,110,240,175,,,
1582,"NEDUMANGAD,THIRUVANANTHAPURAM",KERALA,27,28,27.5,6.1,6.3,6.2,186,260,223,0.7,1.2,0.95,1.3,1.4,1.35,40,80,60,170,300,235,0.01,0.01,0.01
1583,"NEDUMANGAD,THIRUVANANTHAPURAM",KERALA,26.8,28.9,27.9,4.4,4.6,4.5,154,165,160,0.7,0.8,0.75,0.14,3.7,1.92,40,400,220,140,900,520,,,
1584,"CHERTHALA,ALLEPPY, KERALA",KERALA,26,26.5,26.3,6.9,7,7,128,138,133,0.2,1.1,0.65,0.05,0.12,0.09,280,400,340,500,800,650,,,
1585,"VYTTILA,ERNAKULAM ",KERALA,27,29,28,7.4,7.5,7.5,309,610,460,0.8,3,1.9,1.6,10.6,6.1,110,220,165,220,350,285,0.18,0.18,0.18
1586,EDAYAR  ERNAKULAM DISTT.,KERALA,25,27,26,6.4,6.5,6.5,145,194,170,0.5,0.7,0.6,2.6,3,2.8,50,300,175,80,500,290,0.12,0.12,0.12
1587,KALAMASSERY ERNAKULAM ,KERALA,26,27,26.5,6.9,7.4,7.2,88,1693,891,1.2,2,1.6,1.4,1.8,1.6,40,300,170,80,500,290,0.08,0.08,0.08
1588,PUNKUNNAM TRISSUR DISTT. ,KERALA,27,27.5,27.3,5.4,6.8,6.1,95,103,99,0.3,0.8,0.55,1.68,2.4,2.04,80,140,110,300,500,400,0.005,0.005,0.005
1589,"MALAPURAM , KERALA",KERALA,28.5,28.5,28.5,6,6.2,6.1,210,370,290,0.8,1,0.9,1.6,3.7,2.65,8,500,254,30,700,365,,,
1590,"MAVOOR, KOZHIKKODE DISTT. , KERALA",KERALA,25,25,25,6.8,7.3,7.1,118,129,124,0.4,0.7,0.55,0.21,2.95,1.58,2,4,3,4,60,32,0.06,0.06,0.06
1591,KANNUR (MUNICIPALITY) KANNUR ,KERALA,25.5,29.5,27.5,5.1,5.3,5.2,94,118,106,0.2,0.3,0.25,4.37,4.7,4.54,70,170,120,500,800,650,0.11,0.11,0.11
1592,"PAYYANNUR, KANNUR DISTT. ",KERALA,26,28,27,6.6,7,6.8,209,226,218,0.2,0.6,0.4,2,9.7,5.85,2,2,2,21,30,26,,,
2308,FATHIMAPURAM (CHANGANASSERY),KERALA,25.2,27,26.1,6.6,7,6.8,188,347,268,0.3,0.5,0.4,0.07,0.32,0.2,40,500,270,80,700,390,,,
2309,KAROOR (PALA),KERALA,26,27,26.5,5.8,7.1,6.5,76,100,88,0.4,0.5,0.45,4.07,5.1,4.59,40,70,55,60,120,90,,,
2310,VAIKOM,KERALA,25.4,26,25.7,6.3,6.7,6.5,162,237,200,0.2,0.6,0.4,0.82,4.1,2.46,80,240,160,130,350,240,,,
2311,VADAVATHOOR (KOTTAYAM),KERALA,26,26.4,26.2,6.2,6.6,6.4,97,217,157,0.5,1.2,0.85,1.87,3.3,2.59,110,300,205,140,500,320,,,
2313,"SARVODAPURAM,  ALAPPUZHA",KERALA,26,26.5,26.3,6.5,7,6.8,151,195,173,0.2,0.6,0.4,2.86,5,3.93,400,700,550,1100,1200,1150,,,
2314,KUREEPUZHA  (KOLLAM),KERALA,27.8,28.8,28.3,6,7.1,6.6,34,196,115,0.4,2.8,1.6,0.16,0.21,0.19,300,300,300,600,700,650,,,
2315,K.M.M.L. (KOLLAM),KERALA,27.8,27.9,27.9,7.2,7.2,7.2,117,1460,789,0.6,2.7,1.65,1.9,2.6,2.25,110,170,140,400,500,450,,,
2316,CHELLORA TRENCHING GROUND (KANNUR),KERALA,26,27,26.5,4.9,5.7,5.3,49,59,54,0.3,0.6,0.45,0.34,4.2,2.27,2,2,2,11,60,36,0.28,0.28,0.28
2317,PUNNALPETTIPPALAM (TELLICHERRY MUNICIPALITY),KERALA,26,28.5,27.3,5.9,6.2,6.1,212,352,282,0.4,0.6,0.5,1.5,2.35,1.93,2,40,21,11,1300,656,0.03,0.03,0.03
2320,MANJERI,KERALA,28.5,28.5,28.5,5.9,6.6,6.3,160,187,174,0.9,0.9,0.9,4.7,4.73,4.72,30,350,190,80,600,340,,,
2321,LALOOR (THRISSUR),KERALA,28,28,28,4.5,7.2,5.9,200,290,245,0.4,0.6,0.5,1.1,2.2,1.65,170,300,235,280,1600,940,,,
2322,OLLUR (THRISSUR),KERALA,28,28,28,4.5,6,5.3,210,250,230,0.4,0.8,0.6,0.5,10.8,5.65,11,60,36,50,400,225,,,
2323,BRAHMAPURAM M.S.W. DUMPARK (ERNAKULAM),KERALA,25,28,26.5,6.2,7,6.6,226,260,243,0.5,1,0.75,5.3,9.8,7.55,70,500,285,110,2200,1155,0.12,0.12,0.12
2324,HAZARDOUS WASTE DUMP (AMBALAMUGHAL),KERALA,27,28,27.5,6.8,7.9,7.4,240,389,315,0.3,1.6,0.95,2.3,4.7,3.5,4,21,13,2,140,71,0.22,0.22,0.22
2327,KARUKAMANI,KERALA,23.5,25,24.3,6.7,7.8,7.3,690,712,701,0.6,0.8,0.7,0.8,0.9,0.85,140,170,155,300,500,400,0.22,0.22,0.22
,,,,,,,,,,,,,,,,,,,,,,,,,,
GROUND WATER QUALITY IN TAMILNADU AND PONDICHERRY- 2012,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),FLUORIDE,,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,< 1.0 mg/l,,,,,,,,,,,,,,,,,
32,"WELL AT MUSIRI, TAMIL NADU",TAMILNADU,26,29,27.5,7.43,7.7,7.6,1373,1418,1396,,,,0.042,0.343,0.19,,,,,,,0.19,0.59,0.39
1397,WELL AT MUTHIALPET AREA(I) ,PONDICHERRY,30,31,30.5,6.59,6.65,6.6,1914,4920,3417,,,,0.138,0.14,0.14,,,,,,,0.41,0.41,0.41
1398,"WELL AT THENGAITHITTU AREA,(II) ",PONDICHERRY,33,33,33,6.33,6.53,6.4,1094,1144,1119,,,,0.055,0.68,0.37,,,,,,,0.15,0.15,0.15
1453,WELL AT MUTHARAPLATYAM (PWD),PONDICHERRY,31,32,31.5,6.49,6.52,6.5,558,627,593,,,,2.2,5.566,3.88,,,,,,,0.32,0.32,0.32
1454,"WELL AT KALAPET,PONDI. UNIVER. ADMN. BLOCK",PONDICHERRY,30,31,30.5,6.02,6.27,6.1,184.8,192.1,188,,,,0.4,0.975,0.69,,,,,,,0.03,0.03,0.03
1687,"NEHRU STATUE, PONDICHERRY",PONDICHERRY,30,30,30,7.18,7.37,7.3,1015,1101,1058,,,,1.6,4.38,2.99,,,,,,,0.2,0.2,0.2
1688,"KATTERIKUPPAM, PODICHERRY",PONDICHERRY,30,30,30,6.94,7.16,7.1,539,643,591,,,,0.124,0.4,0.26,,,,,,,0.15,0.15,0.15
1689,"CHUNMBAR RIVER, PONDICHERRY",PONDICHERRY,28,30,29,7.9,8.9,8.4,675,718,697,,,,0.05,0.05,0.05,,,,,,,,,
2009,KURUMBAPET,PONDICHERRY,32,33,32.5,6.32,6.38,6.4,368,484,426,,,,3.38,15.39,9.39,,,,,,,0.07,0.07,0.07
2010,METTUPALAYAM,PONDICHERRY,28,32,30,5.86,6.05,6,515,734,625,,,,3.4,4.193,3.8,,,,,,,0.19,0.19,0.19
2011,URUVAIYAR,PONDICHERRY,32,33,32.5,6.97,7.18,7.1,2.5,2120,1061,,,,5.7,6.313,6.01,,,,,,,0.53,0.53,0.53
2012,KARUVADIKUPPAM,PONDICHERRY,31,31,31,5.95,5.95,6,280.9,280.9,281,,,,0,0.008,0,,,,,,,0.01,0.01,0.01
2013,"T.R.PATTINAM, KARAIKAL",PONDICHERRY,25.5,29.5,27.5,8.1,8.91,8.5,1628,1740,1684,,,,0.318,0.318,0.32,,,,,,,0.6,0.6,0.6
2014,"VADAMATTAM, KARAIKAL",PONDICHERRY,26,30,28,8.12,8.52,8.3,1348,1430,1389,,,,0.178,0.22,0.2,,,,,,,0.55,0.55,0.55
2446,PALLUR,PONDICHERRY,28,28,28,6.78,6.78,6.8,280,280,280,,,,0.3,0.8,0.55,,,,,,,0.1,0.1,0.1
2447,PANTHAKKAL,PONDICHERRY,28,28,28,7.03,7.03,7,142.7,142.7,143,,,,4.508,4.508,4.51,,,,,,,,,
